,0,neg,neu,pos
1902,['GIGAOM WEBINAR DEC 20 Strategies for Moving from Application to Enterprise Customer Master Data Management w '],0.0,1.0,0.0
1903,['Now out MultiCloud Object Storage and Data Mobility A GigaOm Market Landscape Report by GigaOm Analyst Enrico Si '],0.0,1.0,0.0
1904,['GigaOm Data Webinar Dec 18 Performance Capacity and Lower TCO with Greg Kleiman Senior Dr Product Marketing '],0.115,0.885,0.0
1905,['NEW GIGAOM ANALYST REPORT Janakiram MSV explores the benefits of adopting microservices and reviews the technolog '],0.0,0.86,0.14
1906,['Take our Will a Robot Take Your Job Test and look forward to a future  report on our collective findings '],0.0,1.0,0.0
1907,['NEW GIGAOM MARKET LANDSCAPE REPORT Phishing Prevention and Detection by Analyst Simon Gibson including '],0.0,1.0,0.0
1908,['NEW STORAGE PODCAST Voices in Data Storage Ep 3  A Conversation with Leo Leung of Oracle discussing cloud ons '],0.0,1.0,0.0
1909,['GigaOm Data Webinar Dec 18 Performance Capacity and Lower TCO with Greg Kleiman Senior Dr Product Marketing '],0.115,0.885,0.0
1910,['Analyst Report State of Work Technology 2018 Vol 2 MessageCentric Work Technology Stowe Boyd examines major pl '],0.0,1.0,0.0
1911,['GigaOm Data Webinar Dec 18 Performance Capacity and Lower TCO with Greg Kleiman Senior Dr Product Marketing '],0.115,0.885,0.0
1912,['NEW STORAGE PODCAST Voices in Data Storage Ep 3  A Conversation with Leo Leung of Oracle discussing cloud ons '],0.0,1.0,0.0
1913,['New GigaOm Report State of Work Technology 2018 Volume 1 Work Management by Analyst Stowe Boyd  A review of pr '],0.0,1.0,0.0
1914,['We think we know when we see it intelligence but we dont really  we are again and again coming up to the '],0.0,0.915,0.085
1915,['Analyst Report State of Work Technology 2018 Vol 2 MessageCentric Work Technology Stowe Boyd examines major pl '],0.0,1.0,0.0
1916,['GigaOm Data Webinar Dec 18 Performance Capacity and Lower TCO with Greg Kleiman Senior Dr Product Marketing '],0.115,0.885,0.0
1917,['NEW GIGAOM MARKET LANDSCAPE REPORT Phishing Prevention and Detection by Analyst Simon Gibson including '],0.0,1.0,0.0
1918,['Take our Will a Robot Take Your Job Test and look forward to a future  report on our collective findings '],0.0,1.0,0.0
1919,['NEW STORAGE PODCAST Voices in Data Storage Ep 3  A Conversation with Leo Leung of Oracle discussing cloud ons '],0.0,1.0,0.0
1920,['GIGAOM WEBINAR DEC 20 Strategies for Moving from Application to Enterprise Customer Master Data Management w '],0.0,1.0,0.0
1921,['New GigaOm Report State of Work Technology 2018 Volume 1 Work Management by Analyst Stowe Boyd  A review of pr '],0.0,1.0,0.0
1922,['NEW GIGAOM PODCAST Voices in Data Storage  Episode 2 A Conversation with Adrian J Herrera of  t '],0.0,1.0,0.0
1923,['GigaOm Data Webinar Dec 18 Performance Capacity and Lower TCO with Greg Kleiman Senior Dr Product Marketing '],0.115,0.885,0.0
1924,['NEW STORAGE PODCAST Voices in Data Storage Ep 3  A Conversation with Leo Leung of Oracle discussing cloud ons '],0.0,1.0,0.0
1925,['Thanks Gabriele Corcos  for the nice shout out re our CEOs new book TheFourthAge we agree its a gr '],0.0,0.762,0.238
1926,['NEW GIGAOM STORAGE PODCAST Voices in Data Storage w host Enrico Signoretti Episode 1 features  Paul '],0.0,1.0,0.0
1927,[' find a way to have as many people on our campuses students and educators alike read and discuss The Fourth A '],0.0,1.0,0.0
1928,['We think we know when we see it intelligence but we dont really  we are again and again coming up to the '],0.0,0.915,0.085
1929,['RT  Check out my new blog post on the investment and value case for cloud    businesscase CloudCom'],0.0,0.87,0.13
1930,['RT  Voices in AI  Episode 75 A Conversation with Kevin Kelly by Byron Reese     i'],0.0,1.0,0.0
1931,['NEW STORAGE PODCAST Voices in Data Storage Ep 3  A Conversation with Leo Leung of Oracle discussing cloud ons '],0.0,1.0,0.0
1932,['GigaOm Data Webinar Dec 18 Performance Capacity and Lower TCO with Greg Kleiman Senior Dr Product Marketing '],0.115,0.885,0.0
1933,['NEW GIGAOM MARKET LANDSCAPE REPORT Phishing Prevention and Detection by Analyst Simon Gibson including '],0.0,1.0,0.0
1934,['NEW GIGAOM ANALYST REPORT Janakiram MSV explores the benefits of adopting microservices and reviews the technolog '],0.0,0.86,0.14
1935,['GigaOm Report Revenge of the Data Warehouse by Analyst Andrew J Brust Mentioning   '],0.221,0.779,0.0
1936,['Now out MultiCloud Object Storage and Data Mobility A GigaOm Market Landscape Report by GigaOm Analyst Enrico Si '],0.0,1.0,0.0
1937,['New GigaOm Report State of Work Technology 2018 Volume 1 Work Management by Analyst Stowe Boyd  A review of pr '],0.0,1.0,0.0
1938,['GIGAOM WEBINAR DEC 20 Strategies for Moving from Application to Enterprise Customer Master Data Management w '],0.0,1.0,0.0
1939,['NEW GIGAOM PODCAST Voices in Data Storage  Episode 2 A Conversation with Adrian J Herrera of  t '],0.0,1.0,0.0
1940,['RT  Its 2018 Lots of people are talking about AI but how many know what it can really do Listen into the recorded podcas'],0.0,1.0,0.0
1941,['GigaOm CEO  visits with  on  Political Economy Podcast Listen here '],0.0,1.0,0.0
1942,['NEW GIGAOM STORAGE PODCAST Voices in Data Storage w host Enrico Signoretti Episode 1 features  Paul '],0.0,1.0,0.0
1943,['NEW STORAGE PODCAST Voices in Data Storage Ep 3  A Conversation with Leo Leung of Oracle discussing cloud ons '],0.0,1.0,0.0
1944,['GigaOm Webinar Dec 12 Modern Data Engineering in the Cloud led by GigaOm Analyst Andrew Brust wguests Mike De '],0.0,1.0,0.0
1945,['Five Questions For Seong Park  at  If we are all software companies now we need to start acti '],0.0,1.0,0.0
1946,['GigaOm Webinar Dec 12 Innovation in Retail Creating the Universal Associate  featuring Ian Hutchinson '],0.0,0.73,0.27
1947,['RT  Tune in this Wednesday for  webinar with  and  about how innovation is changing retail RSVP'],0.0,0.852,0.148
1948,['RT  Discover how retailtech is evolving to deliver the personalized shopping experiences  your customers crave at our fr'],0.0,1.0,0.0
1949,['KaiFu Lee former president of Google China and now the CEO of   joins  on Ep 74 of the '],0.0,1.0,0.0
1950,['NEW GIGAOM ANALYST REPORT Janakiram MSV explores the benefits of adopting microservices and reviews the technolog '],0.0,0.86,0.14
1951,['GigaOm Webinar Dec 12 Innovation in Retail Creating the Universal Associate  featuring Ian Hutchinson '],0.0,0.73,0.27
1952,['Thanks Gabriele Corcos  for the nice shout out re our CEOs new book TheFourthAge we agree its a gr '],0.0,0.762,0.238
1953,['GigaOm Webinar Dec 12 Modern Data Engineering in the Cloud led by GigaOm Analyst Andrew Brust wguests Mike De '],0.0,1.0,0.0
1954,['When it comes to changing the way to operate complex siloed storage environments you come across huge resistanc '],0.0,0.887,0.113
1955,['NEW GIGAOM MARKET LANDSCAPE REPORT Phishing Prevention and Detection by Analyst Simon Gibson including '],0.0,1.0,0.0
1956,['Now out MultiCloud Object Storage and Data Mobility A GigaOm Market Landscape Report by GigaOm Analyst Enrico Si '],0.0,1.0,0.0
1957,['TwoTier Storage Strategy GigaOm Report by Analyst Enrico Signoretti writing on choosing a twotier storage str '],0.0,1.0,0.0
1958,['New GigaOm Report State of Work Technology 2018 Volume 1 Work Management by Analyst Stowe Boyd  A review of pr '],0.0,1.0,0.0
1959,['GIGAOM WEBINAR DEC 20 Strategies for Moving from Application to Enterprise Customer Master Data Management w '],0.0,1.0,0.0
1960,['RT  Finally in a clear and thoughtful articulation without alarmist bias   of  delivers  a smart look at'],0.0,0.545,0.455
1961,['NEW GIGAOM PODCAST Voices in Data Storage  Episode 2 A Conversation with Adrian J Herrera of  t '],0.0,1.0,0.0
1962,['GigaOm Report Revenge of the Data Warehouse by Analyst Andrew J Brust Mentioning   '],0.221,0.779,0.0
1963,['GigaOm Webinar Dec 12 Innovation in Retail Creating the Universal Associate  featuring Ian Hutchinson '],0.0,0.73,0.27
1964,['NEW GIGAOM STORAGE PODCAST Voices in Data Storage w host Enrico Signoretti Episode 1 features  Paul '],0.0,1.0,0.0
1965,['GigaOm Webinar Dec 12 Modern Data Engineering in the Cloud led by GigaOm Analyst Andrew Brust wguests Mike De '],0.0,1.0,0.0
1966,['GigaOm Webinar Dec 12 Modern Data Engineering in the Cloud led by GigaOm Analyst Andrew Brust wguests Mike De '],0.0,1.0,0.0
1967,['GigaOm Webinar Dec 12 Innovation in Retail Creating the Universal Associate  featuring Ian Hutchinson '],0.0,0.73,0.27
1968,['KaiFu Lee former president of Google China and now the CEO of   joins  on Ep 74 of the '],0.0,1.0,0.0
1969,['NEW GIGAOM MARKET LANDSCAPE REPORT Phishing Prevention and Detection by Analyst Simon Gibson including '],0.0,1.0,0.0
1970,['NEW GIGAOM PODCAST Voices in Data Storage  Episode 2 A Conversation with Adrian J Herrera of  t '],0.0,1.0,0.0
1971,['New GigaOm Report State of Work Technology 2018 Volume 1 Work Management by Analyst Stowe Boyd  A review of pr '],0.0,1.0,0.0
1972,['GigaOm Webinar Dec 12 Innovation in Retail Creating the Universal Associate  featuring Ian Hutchinson '],0.0,0.73,0.27
1973,['GigaOm Industry Analyst CIO Report Enterprise Data Protection exploring new market and maturity factors '],0.0,1.0,0.0
1974,['GigaOm Webinar Dec 12 Modern Data Engineering in the Cloud led by GigaOm Analyst Andrew Brust wguests Mike De '],0.0,1.0,0.0
1975,['GIGAOM WEBINAR DEC 20 Strategies for Moving from Application to Enterprise Customer Master Data Management w '],0.0,1.0,0.0
1976,['RT  Book review The Fourth Age  Smart Robots Conscious Computers and the Future of Humanity  Plausible Futures Newsletter '],0.0,0.87,0.13
1977,['NEW GIGAOM MARKET LANDSCAPE REPORT Phishing Prevention and Detection by Analyst Simon Gibson including '],0.0,1.0,0.0
1978,['GigaOm Webinar Dec 12 Innovation in Retail Creating the Universal Associate  featuring Ian Hutchinson '],0.0,0.73,0.27
1979,['KaiFu Lee former president of Google China and now the CEO of   joins  on Ep 74 of the '],0.0,1.0,0.0
1980,['NEW GIGAOM ANALYST REPORT Janakiram MSV explores the benefits of adopting microservices and reviews the technolog '],0.0,0.86,0.14
1981,['GigaOm Webinar Dec 12 Modern Data Engineering in the Cloud led by GigaOm Analyst Andrew Brust wguests Mike De '],0.0,1.0,0.0
1982,['Thanks Gabriele Corcos  for the nice shout out re our CEOs new book TheFourthAge we agree its a gr '],0.0,0.762,0.238
1983,['NEW GIGAOM STORAGE PODCAST Voices in Data Storage w host Enrico Signoretti Episode 1 features  Paul '],0.0,1.0,0.0
1984,['Now out MultiCloud Object Storage and Data Mobility A GigaOm Market Landscape Report by GigaOm Analyst Enrico Si '],0.0,1.0,0.0
1985,['Five questions for Melissa Kramer of  Not all tech innovations need to be buzzwordrich finds  '],0.0,1.0,0.0
1986,['GigaOm Webinar Dec 12 Modern Data Engineering in the Cloud led by GigaOm Analyst Andrew Brust wguests Mike De '],0.0,1.0,0.0
1987,['New GigaOm Report State of Work Technology 2018 Volume 1 Work Management by Analyst Stowe Boyd  A review of pr '],0.0,1.0,0.0
1988,['RT  Revenge of the Data Warehouse How a Classic Tech Category Has Evolved and Triumphed  via '],0.165,0.68,0.155
1989,['RT  Intelligent customer experiences are  in retail and  share best practices to equip your associates'],0.0,0.561,0.439
1990,['NEW GIGAOM PODCAST Voices in Data Storage  Episode 2 A Conversation with Adrian J Herrera of  t '],0.0,1.0,0.0
1991,['STARTING IN ONE HOUR  3PM CST How to Remove Multicloud Complexity and Take IT to the Next Level with Gil Haberm '],0.0,1.0,0.0
1992,['GigaOm Webinar Dec 12 Innovation in Retail Creating the Universal Associate  featuring Ian Hutchinson '],0.0,0.73,0.27
1993,['GigaOm Industry Analyst CIO Report Enterprise Data Protection exploring new market and maturity factors '],0.0,1.0,0.0
1994,['Excited to see GigaOms  included in 21 Sales Podcasts Leaders Should Listen To list Thanks for the h '],0.0,0.854,0.146
1995,['GIGAOM WEBINAR 126 How to Remove Multicloud Complexity and Take IT to the Next Level with Gil Haberman Directo '],0.0,1.0,0.0
1996,['GIGAOM WEBINAR 126 How to Remove Multicloud Complexity and Take IT to the Next Level with Gil Haberman Directo '],0.0,1.0,0.0
1997,['GigaOm CEO  examines the impact of AI on the futureofwork in this guest post on  Artifi '],0.0,1.0,0.0
1998,['RT  AI and humanitys fourth age A longread QampA with technologist Byron Reese technology    '],0.0,1.0,0.0
1999,['GIGAOM WEBINAR 126 How to Remove Multicloud Complexity and Take IT to the Next Level with Gil Haberman Directo '],0.0,1.0,0.0
2000,['NEW GIGAOM STORAGE PODCAST Voices in Data Storage w host Enrico Signoretti Episode 1 features  Paul '],0.0,1.0,0.0
2001,['NEW GIGAOM MARKET LANDSCAPE REPORT Phishing Prevention and Detection by Analyst Simon Gibson including '],0.0,1.0,0.0
2002,['GigaOm CEO  visits with  on  Political Economy Podcast Listen here '],0.0,1.0,0.0
2003,['GigaOm Report Revenge of the Data Warehouse by Analyst Andrew J Brust Mentioning   '],0.221,0.779,0.0
2004,['GIGAOM WEBINAR 126 How to Remove Multicloud Complexity and Take IT to the Next Level with Gil Haberman Directo '],0.0,1.0,0.0
2005,['NEW GIGAOM ANALYST REPORT Janakiram MSV explores the benefits of adopting microservices and reviews the technolog '],0.0,0.86,0.14
2006,['KaiFu Lee former president of Google China and now the CEO of   joins  on Ep 74 of the '],0.0,1.0,0.0
2007,['GigaOm Webinar Dec 6 How to Remove Multicloud Complexity and Take IT to the Next Level with GigaOm analyst '],0.0,1.0,0.0
2008,['New GigaOm Report State of Work Technology 2018 Volume 1 Work Management by Analyst Stowe Boyd  A review of pr '],0.0,1.0,0.0
2009,['RT  Elon Musk Predicted Artificial Intelligence Would Be Seriously Dangerous by 2019 How Close Is That to Reality via '],0.193,0.683,0.124
2010,['GigaOm Webinar Dec 6 How to Remove Multicloud Complexity and Take IT to the Next Level with GigaOm analyst '],0.0,1.0,0.0
2011,['Take our Will a Robot Take Your Job Test and look forward to a future  report on our collective findings '],0.0,1.0,0.0
2012,['TwoTier Storage Strategy GigaOm Report by Analyst Enrico Signoretti writing on choosing a twotier storage str '],0.0,1.0,0.0
2013,['DEVOPS DATA WEBINAR DEC 4 Recrossing the DevOps Wall of Confusion led by GigaOm Analyst John Collins with spe '],0.109,0.891,0.0
2014,['NEW GIGAOM MARKET LANDSCAPE REPORT Phishing Prevention and Detection by Analyst Simon Gibson including '],0.0,1.0,0.0
2015,['When it comes to changing the way to operate complex siloed storage environments you come across huge resistanc '],0.0,0.887,0.113
2016,['DEVOPS DATA WEBINAR DEC 4 Recrossing the DevOps Wall of Confusion led by GigaOm Analyst John Collins with spe '],0.109,0.891,0.0
2017,['Now out MultiCloud Object Storage and Data Mobility A GigaOm Market Landscape Report by GigaOm Analyst Enrico Si '],0.0,1.0,0.0
2018,['GigaOm Webinar Dec 6 How to Remove Multicloud Complexity and Take IT to the Next Level with GigaOm analyst '],0.0,1.0,0.0
2019,['NEW GIGAOM ANALYST REPORT Janakiram MSV explores the benefits of adopting microservices and reviews the technolog '],0.0,0.86,0.14
2020,['KaiFu Lee former president of Google China and now the CEO of   joins  on Ep 74 of the '],0.0,1.0,0.0
2021,['GigaOm Industry Analyst CIO Report Enterprise Data Protection exploring new market and maturity factors '],0.0,1.0,0.0
2022,['GigaOm Report Revenge of the Data Warehouse by Analyst Andrew J Brust Mentioning   '],0.221,0.779,0.0
2023,['GigaOm Webinar Dec 6 How to Remove Multicloud Complexity and Take IT to the Next Level with GigaOm analyst '],0.0,1.0,0.0
